primary_22_00_fee_0bps,primary_22_00_fee_1bps,primary_22_00_fee_5bps,primary_22_00_fee_10bps,primary_22_00_fee_20bps,buyhold_fee_0bps,buyhold_fee_1bps,buyhold_fee_5bps,buyhold_fee_10bps,buyhold_fee_20bps
0.9917849084363217,0.9834861472696292,0.9509637183734808,0.9117843091474557,0.8380953713347722,1.019553359437781,1.011228495375913,0.9785871933030321,0.9392284849173336,0.8650895101907603
0.9864270528947451,0.9779764263599497,0.9448754247915598,0.9050350670570866,0.8302154013658016,1.0557876508812338,1.0469646806360378,1.0123869855214018,0.9707296233747101,0.8923738945872259
0.9863195608438722,0.9776742598979583,0.9438275852429314,0.90312637424714,0.8268040702665251,1.0689023142093221,1.059760354856626,1.0239501524001158,0.9808462632945264,0.8998891878681881
0.9855040430929124,0.9766703554817362,0.9421033735102297,0.9005733902983354,0.8228132282898566,1.0630743384721595,1.0537702717504722,1.017343319167641,0.9735367030082951,0.891383165592866
0.9898091883154481,0.9807415769304917,0.9452768208196708,0.9027063716991084,0.8231164105935167,1.1172353178342644,1.1072464781232754,1.0681570741259498,1.0211888903234654,0.9332313763426324
0.9990431310037848,0.9896947794398415,0.953150043656262,0.9093223183440304,0.8275028085654372,1.1340164838337838,1.1236561598482744,1.0831329150246192,1.034485036139264,0.943515829622533
0.999845316645927,0.9902915198301516,0.9529622292183468,0.9082338176673155,0.8248572439914479,1.143736075767121,1.1330622227915215,1.0913332538171792,1.0412825795222618,0.9478285877720802
1.005036811162127,0.9952353498853608,0.9569573305593303,0.9111331703747358,0.8258407193683219,1.1403874542719576,1.1295182396746666,1.0870467236385226,1.036151355409281,0.9412622283297412
1.0052776291599852,0.9952747722741091,0.9562296708483422,0.9095292216751264,0.8227352371121147,1.1573001071849611,1.1460437917490502,1.1020812537248055,1.0494458196457215,0.9514566817839962
1.0074365401587826,0.9972131464142256,0.9573270179147939,0.9096634471639402,0.8212111833408771,1.1563487762400646,1.1448725050313806,1.1000732328673861,1.0464842561056644,0.9468687327892736
1.0111996337288396,1.0007386097513835,0.9599456095795479,0.9112420004660157,0.8209938216702204,1.1671279280450761,1.1553157038250474,1.1092277269565542,1.05414631383631,0.9519076967491069
1.0048392110595712,0.9942438389627662,0.9529476279454502,0.9036878250328183,0.8125458139407817,1.1393995184275285,1.1276368637067369,1.0817656718889734,1.0269938079013263,0.9254848188248352
1.0031970550031624,0.9924201495998518,0.9504373279556071,0.9004035997349212,0.807967729648926,1.1394114117161853,1.1274231068416212,1.0806951979116892,1.024950540260044,0.92179253995216
1.0076179126090967,0.9965950318440455,0.9536752483080307,0.9025706631371909,0.8082963858123767,1.1274406845354088,1.1153528449163492,1.0682606517283018,1.0121324450355296,0.9084209600176396
1.0054673219917145,0.9942686487015661,0.9506861139681607,0.898839136843582,0.8033380278583958,1.1530091407852199,1.1404240987490948,1.091418743834426,1.0330616396887153,0.9253887338783736
0.9968784037387235,0.985576538196167,0.9416144624697069,0.889363381222094,0.7932623894250884,1.1269633672173138,1.1144345287886688,1.0656728410417309,1.0076592837662055,0.900783211600092
